policy_id,sponsor_age,sponsor_sex,sponsor_relationship,student_age,student_sex,income_band,scholarship_flag,tuition_per_sem,expected_years,risk_score,risk_tier,premium_per_sem,maturity_benefit
4671,65,F,grandparent,19,M,medium,1,2686720.0,4,3.5,SUBSTANDARD,257601.59999999998,500000
4672,40,M,parent,23,M,high,0,1987317.0,4,0.0,PREFERRED,135000.0,0
4673,61,F,grandparent,21,F,medium,1,2225040.0,4,2.0,STANDARD,180000.0,500000
4674,49,F,parent,24,F,medium,1,3393309.0,3,0.0,PREFERRED,161799.27,500000
4675,32,M,parent,22,M,low,1,2967652.0,3,0.0,PREFERRED,149029.56,500000
4676,55,M,other_relative,18,M,low,0,1664241.0,4,5.0,HIGH_RISK,324000.0,500000
4677,37,M,grandparent,25,M,medium,0,2718205.0,5,2.5,STANDARD,186546.15,0
4678,56,M,parent,22,F,medium,0,1934125.0,5,3.5,SUBSTANDARD,251999.99999999997,500000
4679,50,M,other_relative,20,F,high,0,2358570.0,5,2.0,STANDARD,180000.0,500000
4680,52,F,parent,21,F,low,1,2537235.0,4,2.0,STANDARD,181117.05,500000
4681,36,M,parent,24,F,low,1,1864470.0,5,2.0,STANDARD,180000.0,500000
4682,51,M,grandparent,23,M,high,0,3009323.0,3,1.0,PREFERRED,150279.69,500000
4683,58,M,other,21,F,low,1,1326371.0,4,4.5,SUBSTANDARD,251999.99999999997,500000
4684,54,F,parent,21,M,high,1,2312726.0,4,0.0,PREFERRED,135000.0,500000
4685,64,M,other_relative,21,M,high,1,1792087.0,3,0.0,PREFERRED,135000.0,500000
4686,48,F,parent,25,M,low,1,2123174.0,5,3.0,SUBSTANDARD,251999.99999999997,500000
4687,62,F,grandparent,18,F,low,1,2506660.0,5,5.0,HIGH_RISK,324199.8,500000
4688,48,F,parent,24,F,low,1,3238737.0,3,1.5,STANDARD,202162.11,500000
4689,34,M,other_relative,24,M,low,1,3177347.0,5,2.0,STANDARD,200320.41,500000
4690,52,M,parent,24,F,low,0,2460361.0,4,3.5,SUBSTANDARD,251999.99999999997,0
4691,58,F,parent,21,F,medium,0,2834465.0,4,2.5,STANDARD,190033.95,500000
4692,32,M,parent,20,F,low,1,2182450.0,3,0.0,PREFERRED,135000.0,500000
4693,33,M,other_relative,19,M,low,0,2589946.0,4,2.5,STANDARD,182698.38,500000
4694,54,F,other_relative,20,F,low,0,2631958.0,5,5.0,HIGH_RISK,327958.74,500000
4695,54,M,parent,22,F,medium,1,1507963.0,4,0.0,PREFERRED,135000.0,500000
4696,50,F,parent,19,F,low,0,2739896.0,4,3.5,SUBSTANDARD,259196.87999999998,0
4697,67,M,grandparent,23,M,medium,0,1829067.0,4,5.0,HIGH_RISK,324000.0,500000
4698,61,M,grandparent,25,F,medium,1,2119635.0,3,1.5,STANDARD,180000.0,0
4699,56,M,parent,22,M,medium,0,3256277.0,4,2.5,STANDARD,202688.31,500000
4700,59,M,parent,25,M,low,1,3174937.0,4,3.0,SUBSTANDARD,272248.11,0
4701,41,M,other_relative,25,M,low,1,2713276.0,5,2.5,STANDARD,186398.28,500000
4702,68,M,grandparent,25,F,low,1,1796363.0,4,5.5,HIGH_RISK,324000.0,0
4703,42,M,other_relative,25,F,high,0,2848016.0,4,0.0,PREFERRED,145440.48,500000
4704,58,F,other_relative,25,F,low,1,3121176.0,4,3.5,SUBSTANDARD,270635.27999999997,500000
4705,40,F,parent,21,M,medium,1,1554918.0,5,0.0,PREFERRED,135000.0,500000
4706,58,M,other_relative,22,F,low,1,2321581.0,3,3.0,SUBSTANDARD,251999.99999999997,500000
4707,35,M,parent,19,F,medium,1,1849876.0,5,0.0,PREFERRED,135000.0,500000
4708,64,M,grandparent,25,M,medium,1,2850067.0,4,2.0,STANDARD,190502.01,500000
4709,37,F,parent,22,M,low,1,3227729.0,5,2.0,STANDARD,201831.87,500000
4710,43,M,other,18,F,medium,0,1562471.0,3,1.5,STANDARD,180000.0,500000
4711,55,M,grandparent,22,F,low,1,2123878.0,5,5.0,HIGH_RISK,324000.0,0
4712,34,M,grandparent,20,M,low,0,1373175.0,4,3.0,SUBSTANDARD,251999.99999999997,500000
4713,46,F,other_relative,24,M,low,0,3121985.0,4,4.0,SUBSTANDARD,270659.55,500000
4714,38,F,other_relative,24,M,medium,1,2045940.0,3,0.0,PREFERRED,135000.0,500000
4715,60,F,parent,25,M,low,1,2478450.0,4,3.0,SUBSTANDARD,251999.99999999997,0
4716,31,F,parent,25,F,low,0,2952550.0,4,2.0,STANDARD,193576.5,500000
4717,60,M,parent,23,F,medium,0,2703712.0,5,3.5,SUBSTANDARD,258111.35999999996,0
4718,43,F,parent,18,F,low,0,3495813.0,4,2.5,STANDARD,209874.39,500000
4719,43,F,parent,20,F,high,1,1471824.0,4,0.0,PREFERRED,135000.0,500000
4720,54,F,parent,22,F,low,1,2416394.0,4,2.0,STANDARD,180000.0,0
4721,48,F,parent,18,F,medium,1,1959804.0,4,0.0,PREFERRED,135000.0,500000
4722,33,F,other_relative,21,M,high,1,2424489.0,4,0.0,PREFERRED,135000.0,500000
4723,53,M,parent,18,M,low,0,1416123.0,4,3.5,SUBSTANDARD,251999.99999999997,500000
4724,39,F,grandparent,20,F,low,0,1759305.0,3,3.0,SUBSTANDARD,251999.99999999997,500000
4725,31,M,other_relative,23,M,medium,1,2170328.0,4,0.0,PREFERRED,135000.0,500000
4726,59,M,other,25,M,low,1,1350417.0,4,4.5,SUBSTANDARD,251999.99999999997,500000
4727,48,M,other_relative,25,M,low,0,3338610.0,4,4.0,SUBSTANDARD,277158.3,500000
4728,40,M,parent,24,F,low,0,2343493.0,4,2.5,STANDARD,180000.0,0
4729,43,M,grandparent,23,F,high,1,1574115.0,3,0.0,PREFERRED,135000.0,500000
4730,67,F,other,22,M,medium,0,3370976.0,5,6.5,HIGH_RISK,350129.28,0
4731,53,F,parent,23,M,low,0,1722910.0,4,3.5,SUBSTANDARD,251999.99999999997,500000
4732,45,M,parent,25,M,low,1,2222243.0,4,2.0,STANDARD,180000.0,500000
4733,43,F,parent,19,M,medium,0,3067012.0,4,0.5,PREFERRED,152010.36,500000
4734,45,F,parent,19,F,medium,0,2728467.0,4,1.5,STANDARD,186854.01,0
4735,67,M,grandparent,24,F,low,1,2001515.0,4,5.5,HIGH_RISK,324000.0,500000
4736,60,F,other,21,M,high,0,2612390.0,4,3.0,SUBSTANDARD,255371.69999999998,0
4737,60,M,parent,25,F,medium,0,2089204.0,3,2.0,STANDARD,180000.0,500000
4738,49,M,parent,21,F,medium,1,2923286.0,5,1.0,PREFERRED,147698.58,500000
4739,45,F,parent,20,M,medium,1,1703044.0,4,0.0,PREFERRED,135000.0,500000
4740,45,F,parent,21,M,low,1,2696242.0,5,3.0,SUBSTANDARD,257887.25999999998,500000
4741,46,F,parent,22,F,medium,0,2243459.0,3,1.0,PREFERRED,135000.0,500000
4742,46,M,parent,20,F,low,1,2494482.0,4,2.0,STANDARD,180000.0,500000
4743,54,M,parent,24,M,high,1,1274051.0,4,0.0,PREFERRED,135000.0,500000
4744,68,M,grandparent,22,M,medium,0,2644269.0,3,4.5,SUBSTANDARD,256328.06999999998,500000
4745,68,M,parent,25,M,medium,1,1986049.0,3,2.0,STANDARD,180000.0,500000
4746,65,F,grandparent,23,M,low,1,1759097.0,4,5.5,HIGH_RISK,324000.0,500000
4747,51,M,parent,25,M,high,1,1984346.0,4,0.0,PREFERRED,135000.0,500000
4748,66,F,parent,19,M,medium,1,3180797.0,5,3.5,SUBSTANDARD,272423.91,500000
4749,55,M,other_relative,19,F,low,1,1901959.0,4,3.5,SUBSTANDARD,251999.99999999997,0
4750,69,M,parent,23,M,low,1,2850600.0,3,4.0,SUBSTANDARD,262518.0,500000
4751,67,M,other_relative,25,M,medium,0,3311582.0,5,5.5,HIGH_RISK,348347.46,0
4752,70,M,other_relative,21,M,medium,1,3442130.0,4,3.0,SUBSTANDARD,280263.89999999997,500000
4753,42,F,other_relative,23,M,medium,0,1421820.0,4,1.0,PREFERRED,135000.0,500000
4754,66,F,parent,22,F,medium,1,3079309.0,4,2.5,STANDARD,197379.27,500000
4755,47,F,parent,18,M,medium,0,2706656.0,4,1.5,STANDARD,186199.68,500000
4756,33,M,parent,24,M,low,1,2383374.0,4,0.5,PREFERRED,135000.0,500000
4757,52,M,parent,22,F,low,1,2598532.0,4,2.0,STANDARD,182955.96,500000
4758,66,M,other,18,M,high,0,2292627.0,4,4.5,SUBSTANDARD,251999.99999999997,500000
4759,32,M,parent,24,F,medium,0,3228962.0,5,1.0,PREFERRED,156868.86,500000
4760,39,M,parent,21,M,low,1,3226611.0,3,0.5,PREFERRED,156798.33,500000
4761,62,M,grandparent,21,M,medium,1,2642687.0,3,1.5,STANDARD,184280.61,500000
4762,48,M,parent,24,M,high,0,2576584.0,4,0.5,PREFERRED,137297.52,500000
4763,65,F,grandparent,20,F,medium,1,2923292.0,3,3.0,SUBSTANDARD,264698.75999999995,500000
4764,39,F,parent,25,M,low,1,1747281.0,5,2.0,STANDARD,180000.0,0
4765,31,M,parent,22,F,medium,1,2996404.0,3,0.0,PREFERRED,149892.12,500000
4766,48,M,other_relative,23,M,low,0,1672830.0,4,4.0,SUBSTANDARD,251999.99999999997,500000
4767,59,M,other,19,M,low,1,2502362.0,4,4.5,SUBSTANDARD,252070.85999999996,500000
4768,40,F,parent,20,M,low,1,2097338.0,3,0.5,PREFERRED,135000.0,500000
4769,52,M,parent,20,M,high,1,2745147.0,4,0.0,PREFERRED,142354.41,500000
4770,33,F,parent,18,M,low,1,1736192.0,3,0.0,PREFERRED,135000.0,500000
4771,43,M,parent,25,M,low,0,2433957.0,4,2.5,STANDARD,180000.0,500000
4772,67,F,other,24,M,medium,0,1430882.0,4,5.5,HIGH_RISK,324000.0,500000
4773,45,M,parent,25,M,high,1,1750818.0,4,0.0,PREFERRED,135000.0,500000
4774,44,M,parent,18,F,low,0,1520432.0,5,3.5,SUBSTANDARD,251999.99999999997,0
4775,64,M,parent,21,M,low,0,2167934.0,4,4.5,SUBSTANDARD,251999.99999999997,500000
4776,47,M,parent,22,M,low,0,1384500.0,4,3.5,SUBSTANDARD,251999.99999999997,0
4777,51,F,parent,22,F,high,1,2891078.0,4,0.0,PREFERRED,146732.34,500000
4778,61,M,grandparent,19,F,low,0,3471373.0,4,5.5,HIGH_RISK,353141.19,500000
4779,60,M,parent,20,F,low,0,2764342.0,4,4.5,SUBSTANDARD,259930.25999999998,500000
4780,58,M,parent,20,M,high,1,3051843.0,5,1.0,PREFERRED,151555.29,500000
4781,44,F,grandparent,24,M,medium,0,3133855.0,5,2.5,STANDARD,199015.65,0
4782,62,F,other_relative,18,M,high,1,2553514.0,5,1.5,STANDARD,181605.42,500000
4783,43,F,parent,20,M,medium,1,3023276.0,3,0.0,PREFERRED,150698.28,500000
4784,37,F,parent,25,F,low,1,3222171.0,4,1.0,PREFERRED,156665.13,500000
4785,59,F,parent,23,M,medium,1,2432446.0,3,0.5,PREFERRED,135000.0,500000
4786,48,F,parent,25,M,low,1,3180008.0,5,3.0,SUBSTANDARD,272400.24,500000
4787,36,F,parent,22,M,high,0,1871634.0,3,0.0,PREFERRED,135000.0,500000
4788,55,M,other_relative,23,M,medium,1,1604520.0,4,1.5,STANDARD,180000.0,500000
4789,67,M,parent,25,F,high,1,2485175.0,4,1.5,STANDARD,180000.0,500000
4790,54,M,parent,18,M,medium,1,1461271.0,5,1.0,PREFERRED,135000.0,500000
4791,38,M,parent,19,M,medium,0,1376187.0,3,0.0,PREFERRED,135000.0,500000
4792,61,M,grandparent,18,F,medium,1,2737529.0,3,1.5,STANDARD,187125.87,500000
4793,36,F,other,21,M,high,0,3457126.0,3,0.5,PREFERRED,163713.78,500000
4794,59,F,parent,21,F,medium,0,2667973.0,5,3.5,SUBSTANDARD,257039.18999999997,500000
4795,67,M,other_relative,19,M,high,0,2842365.0,5,4.5,SUBSTANDARD,262270.94999999995,500000
4796,58,M,other,25,F,high,0,1584238.0,4,3.0,SUBSTANDARD,251999.99999999997,500000
4797,52,M,other_relative,25,M,medium,0,3077652.0,5,3.0,SUBSTANDARD,269329.55999999994,500000
4798,69,M,parent,20,F,low,1,1900837.0,3,4.0,SUBSTANDARD,251999.99999999997,500000
4799,53,M,other,25,F,medium,1,2225322.0,4,1.5,STANDARD,180000.0,500000
4800,50,M,other,18,M,high,0,3446792.0,3,1.5,STANDARD,208403.76,500000
4801,63,F,grandparent,19,F,high,1,1852327.0,4,1.0,PREFERRED,135000.0,0
4802,52,M,parent,21,M,medium,1,2669689.0,4,0.0,PREFERRED,140090.67,500000
4803,54,M,parent,25,F,low,1,1753883.0,3,1.5,STANDARD,180000.0,500000
4804,66,F,grandparent,19,M,high,0,2447131.0,4,4.0,SUBSTANDARD,251999.99999999997,500000
4805,69,F,grandparent,21,M,high,0,3479036.0,4,4.0,SUBSTANDARD,281371.07999999996,0
4806,59,M,parent,25,F,low,1,2616426.0,5,4.0,SUBSTANDARD,255492.77999999997,500000
4807,53,M,parent,23,F,low,1,1608612.0,4,2.0,STANDARD,180000.0,500000
4808,66,F,grandparent,22,M,high,1,1447812.0,4,2.5,STANDARD,180000.0,500000
4809,56,M,parent,22,M,low,0,1505835.0,3,4.0,SUBSTANDARD,251999.99999999997,500000
4810,65,F,parent,24,F,medium,1,2713251.0,4,2.5,STANDARD,186397.53,0
4811,62,M,other_relative,24,M,low,0,2605953.0,4,5.0,HIGH_RISK,327178.59,0
4812,52,M,grandparent,21,F,low,1,2606104.0,5,4.0,SUBSTANDARD,255183.11999999997,500000
4813,51,M,other_relative,20,F,high,1,2725059.0,5,0.5,PREFERRED,141751.77,500000
4814,30,M,other,20,M,high,0,2280687.0,5,1.5,STANDARD,180000.0,500000
4815,53,M,parent,20,M,medium,1,3376362.0,4,0.0,PREFERRED,161290.86,500000
4816,43,F,parent,20,F,medium,0,3063979.0,5,1.5,STANDARD,196919.37,500000
4817,33,F,other,22,M,low,1,1929571.0,4,2.0,STANDARD,180000.0,500000
4818,44,M,parent,19,M,high,1,2692820.0,5,0.0,PREFERRED,140784.6,500000
4819,40,M,parent,23,F,medium,1,3137179.0,4,0.0,PREFERRED,154115.37,500000
4820,49,M,grandparent,23,M,high,1,2805592.0,4,0.0,PREFERRED,144167.76,500000
4821,53,M,parent,19,F,low,0,1752265.0,3,3.0,SUBSTANDARD,251999.99999999997,500000
4822,47,M,parent,19,M,medium,0,1776181.0,3,1.0,PREFERRED,135000.0,0
4823,40,M,parent,19,F,medium,0,1913242.0,4,0.5,PREFERRED,135000.0,500000
4824,34,M,parent,19,M,low,1,2122416.0,3,0.0,PREFERRED,135000.0,0
4825,68,F,other_relative,19,F,high,1,2157569.0,3,1.5,STANDARD,180000.0,0
4826,67,M,parent,23,M,low,1,3395100.0,4,4.5,SUBSTANDARD,278853.0,500000
4827,44,F,parent,18,F,medium,1,2353724.0,4,0.0,PREFERRED,135000.0,0
4828,53,M,parent,20,M,low,1,1580550.0,3,1.5,STANDARD,180000.0,500000
4829,57,F,parent,19,F,low,1,1409774.0,5,4.0,SUBSTANDARD,251999.99999999997,500000
4830,40,M,parent,21,M,medium,1,2142627.0,4,0.0,PREFERRED,135000.0,500000
4831,60,M,parent,22,F,high,0,1641465.0,3,1.0,PREFERRED,135000.0,500000
4832,59,F,grandparent,24,M,high,1,2224058.0,3,0.5,PREFERRED,135000.0,500000
4833,51,M,parent,19,M,low,1,3161260.0,5,3.0,SUBSTANDARD,271837.8,500000
4834,59,F,other,19,F,high,0,1744454.0,3,2.5,STANDARD,180000.0,500000
4835,46,F,parent,20,M,medium,1,1370237.0,4,0.0,PREFERRED,135000.0,500000
4836,52,F,parent,23,M,low,0,2649373.0,3,3.0,SUBSTANDARD,256481.18999999997,500000
4837,47,M,parent,23,F,low,0,2552649.0,3,3.0,SUBSTANDARD,253579.46999999997,500000
4838,45,M,parent,19,F,medium,0,2488264.0,4,1.5,STANDARD,180000.0,500000
4839,69,M,other_relative,25,M,low,1,1302951.0,3,4.5,SUBSTANDARD,251999.99999999997,500000
4840,44,M,parent,23,F,high,1,1348031.0,4,0.0,PREFERRED,135000.0,500000
4841,51,M,other_relative,18,M,low,1,3344529.0,3,2.0,STANDARD,205335.87,0
4842,53,M,other,25,M,low,0,1588957.0,4,5.0,HIGH_RISK,324000.0,500000
4843,33,F,other_relative,24,M,low,1,2423733.0,4,1.0,PREFERRED,135000.0,500000
4844,51,F,parent,20,M,high,1,3123884.0,5,0.0,PREFERRED,153716.52,500000
4845,35,M,parent,24,F,high,0,1328773.0,4,0.0,PREFERRED,135000.0,0
4846,40,M,parent,23,M,low,0,3320866.0,3,2.0,STANDARD,204625.98,500000
4847,68,M,other_relative,25,M,high,1,3415191.0,4,2.0,STANDARD,207455.73,500000
4848,58,F,grandparent,23,M,medium,1,2568729.0,3,1.5,STANDARD,182061.87,500000
4849,36,M,parent,25,F,medium,0,1604057.0,3,0.0,PREFERRED,135000.0,500000
4850,32,M,parent,24,M,medium,1,3004496.0,3,0.0,PREFERRED,150134.88,500000
4851,57,F,other,24,F,high,1,2256977.0,4,1.5,STANDARD,180000.0,500000
4852,58,M,parent,19,M,medium,0,2699798.0,4,2.5,STANDARD,185993.94,500000
4853,57,M,parent,22,F,medium,0,1780137.0,3,2.0,STANDARD,180000.0,0
4854,56,M,other,20,F,high,0,1915111.0,5,4.0,SUBSTANDARD,251999.99999999997,500000
4855,41,M,parent,19,M,low,1,1847456.0,5,2.0,STANDARD,180000.0,500000
4856,52,M,parent,24,M,high,1,3279360.0,5,0.0,PREFERRED,158380.8,0
4857,31,F,other_relative,24,M,high,1,2113218.0,4,0.0,PREFERRED,135000.0,500000
4858,50,M,parent,23,M,medium,0,3393298.0,5,2.5,STANDARD,206798.94,500000
4859,61,M,grandparent,25,F,low,1,3160331.0,4,4.0,SUBSTANDARD,271809.93,500000
4860,54,F,parent,19,F,medium,1,2779655.0,4,0.0,PREFERRED,143389.65,500000
4861,59,F,other_relative,23,M,medium,1,3488641.0,4,1.5,STANDARD,209659.23,500000
4862,70,F,grandparent,20,M,low,1,1799804.0,4,5.5,HIGH_RISK,324000.0,0
4863,32,F,parent,25,F,medium,1,2184327.0,3,0.0,PREFERRED,135000.0,500000
4864,52,M,parent,20,M,medium,1,2148288.0,4,0.0,PREFERRED,135000.0,500000
4865,63,M,other_relative,20,M,low,1,3137403.0,4,3.5,SUBSTANDARD,271122.08999999997,500000
4866,54,M,parent,23,F,low,0,2708041.0,3,3.0,SUBSTANDARD,258241.22999999998,0
4867,54,M,grandparent,22,M,low,1,1797637.0,3,2.5,STANDARD,180000.0,500000
4868,59,F,other,21,F,low,1,1976413.0,3,4.0,SUBSTANDARD,251999.99999999997,500000
4869,53,M,parent,24,F,high,1,2176805.0,4,0.0,PREFERRED,135000.0,500000
4870,62,M,parent,24,F,low,1,3364989.0,3,2.5,STANDARD,205949.66999999998,500000
4871,66,F,grandparent,20,F,high,1,1301470.0,3,2.0,STANDARD,180000.0,500000
4872,60,M,parent,18,M,low,0,3388476.0,3,4.0,SUBSTANDARD,278654.27999999997,500000
4873,54,M,other,21,M,low,1,3356573.0,3,3.0,SUBSTANDARD,277697.18999999994,0
4874,32,F,other,21,F,low,1,1823046.0,3,1.5,STANDARD,180000.0,500000
4875,41,F,parent,25,M,medium,1,3334122.0,4,0.0,PREFERRED,160023.66,500000
4876,30,M,parent,25,F,low,1,3260771.0,5,1.5,STANDARD,202823.13,500000
4877,60,F,other_relative,23,M,high,0,1304747.0,3,1.5,STANDARD,180000.0,500000
4878,55,F,parent,19,F,low,0,3131156.0,4,4.5,SUBSTANDARD,270934.68,500000
4879,40,M,other_relative,21,F,high,0,2985836.0,5,1.0,PREFERRED,149575.08,500000
4880,65,M,grandparent,21,M,medium,1,2998184.0,5,4.5,SUBSTANDARD,266945.51999999996,0
4881,59,M,other_relative,22,F,low,0,3370808.0,4,5.0,HIGH_RISK,350124.24,500000
4882,55,M,other,22,M,medium,0,2976041.0,5,5.0,HIGH_RISK,338281.23,500000
4883,69,M,parent,23,F,low,0,2875670.0,3,5.5,HIGH_RISK,335270.1,500000
4884,57,F,parent,23,M,low,1,1568216.0,4,3.0,SUBSTANDARD,251999.99999999997,500000
4885,53,F,other_relative,24,F,medium,0,1656898.0,3,1.5,STANDARD,180000.0,500000
4886,41,M,other_relative,21,M,high,0,2610007.0,3,0.0,PREFERRED,138300.21,500000
4887,50,F,parent,23,F,high,1,2835833.0,4,0.0,PREFERRED,145074.99,500000
4888,44,F,other_relative,19,M,high,0,2138813.0,4,0.0,PREFERRED,135000.0,500000
4889,47,F,other_relative,18,F,high,1,2916616.0,3,0.0,PREFERRED,147498.48,500000
4890,70,M,parent,19,F,high,1,3178220.0,3,1.0,PREFERRED,155346.6,500000
4891,70,F,grandparent,24,F,high,0,2061164.0,5,5.0,HIGH_RISK,324000.0,500000
4892,40,M,other_relative,21,F,high,1,1644287.0,4,0.0,PREFERRED,135000.0,500000
4893,67,M,grandparent,23,F,high,0,2884868.0,4,4.0,SUBSTANDARD,263546.04,0
4894,62,F,grandparent,20,M,medium,1,1361256.0,4,2.0,STANDARD,180000.0,500000
4895,60,F,other,23,F,low,1,1757506.0,4,4.5,SUBSTANDARD,251999.99999999997,500000
4896,69,M,grandparent,24,M,medium,1,3266470.0,3,3.0,SUBSTANDARD,274994.1,500000
4897,61,M,grandparent,21,M,low,0,1738227.0,4,5.5,HIGH_RISK,324000.0,500000
4898,59,M,other_relative,20,F,low,1,1234833.0,5,4.5,SUBSTANDARD,251999.99999999997,500000
4899,45,M,other_relative,21,F,medium,1,1589456.0,3,0.0,PREFERRED,135000.0,500000
4900,44,M,parent,23,F,low,0,2745014.0,4,2.5,STANDARD,187350.42,500000
4901,38,F,parent,25,M,low,0,3422847.0,4,2.5,STANDARD,207685.41,500000
4902,66,M,grandparent,25,M,low,1,2324480.0,4,5.5,HIGH_RISK,324000.0,500000
4903,43,M,parent,23,F,low,0,3459913.0,3,2.0,STANDARD,208797.39,500000
4904,41,M,parent,25,M,low,0,2438720.0,4,2.5,STANDARD,180000.0,500000
4905,61,M,other_relative,20,F,medium,1,2606079.0,3,1.0,PREFERRED,138182.37,0
4906,69,F,parent,23,M,low,0,3188373.0,3,5.5,HIGH_RISK,344651.19,500000
4907,38,F,parent,21,M,high,0,1699999.0,4,0.0,PREFERRED,135000.0,500000
4908,40,M,parent,24,M,low,1,1569279.0,3,0.5,PREFERRED,135000.0,500000
4909,48,F,parent,23,F,medium,0,2933335.0,5,2.5,STANDARD,193000.05,500000
4910,60,M,parent,22,M,low,0,2370298.0,4,4.5,SUBSTANDARD,251999.99999999997,0
4911,49,M,parent,23,F,medium,0,1251052.0,4,1.5,STANDARD,180000.0,500000
4912,41,M,other_relative,24,F,high,1,3141632.0,5,0.0,PREFERRED,154248.96,500000
4913,40,M,parent,24,F,medium,0,3180044.0,4,0.5,PREFERRED,155401.32,500000
4914,66,M,other_relative,19,F,low,1,1974305.0,3,4.5,SUBSTANDARD,251999.99999999997,500000
4915,56,F,other_relative,21,F,low,0,2287193.0,5,6.0,HIGH_RISK,324000.0,500000
4916,54,F,parent,25,F,medium,0,2857469.0,5,2.5,STANDARD,190724.07,500000
4917,53,M,other_relative,24,M,low,0,2863865.0,3,3.5,SUBSTANDARD,262915.94999999995,500000
4918,62,M,grandparent,24,M,low,0,1547751.0,5,6.5,HIGH_RISK,324000.0,0
4919,46,M,parent,20,F,low,1,2026400.0,5,3.0,SUBSTANDARD,251999.99999999997,500000
4920,36,M,parent,22,M,medium,0,2388919.0,5,1.5,STANDARD,180000.0,500000
4921,42,M,parent,21,M,medium,1,2146113.0,4,0.0,PREFERRED,135000.0,500000
4922,63,F,other,20,F,low,1,2153298.0,3,4.0,SUBSTANDARD,251999.99999999997,500000
4923,60,M,parent,18,F,high,1,1596841.0,3,0.0,PREFERRED,135000.0,500000
4924,58,F,parent,21,M,medium,1,2416657.0,4,1.0,PREFERRED,135000.0,500000
4925,45,M,other_relative,22,M,high,1,2157999.0,4,0.0,PREFERRED,135000.0,500000
4926,59,M,other_relative,18,F,low,1,1579736.0,4,3.5,SUBSTANDARD,251999.99999999997,500000
4927,52,M,parent,20,M,medium,0,2704919.0,4,1.5,STANDARD,186147.57,500000
4928,52,F,other_relative,20,F,low,0,2482657.0,4,4.0,SUBSTANDARD,251999.99999999997,500000
4929,54,M,other_relative,23,F,low,1,2895037.0,4,2.5,STANDARD,191851.11,500000
4930,36,M,parent,21,M,high,1,2320527.0,4,0.0,PREFERRED,135000.0,500000
4931,66,M,parent,24,F,medium,0,1417659.0,3,3.5,SUBSTANDARD,251999.99999999997,500000
4932,60,M,other_relative,25,M,high,1,1863229.0,4,0.5,PREFERRED,135000.0,500000
4933,55,M,other,21,M,high,0,3363145.0,4,3.0,SUBSTANDARD,277894.35,500000
4934,41,M,parent,25,M,low,1,1366249.0,5,2.0,STANDARD,180000.0,500000
4935,40,F,other_relative,23,M,high,1,3173900.0,4,0.0,PREFERRED,155217.0,500000
4936,59,F,parent,22,M,high,1,2906376.0,4,0.0,PREFERRED,147191.28,500000
4937,45,M,parent,25,F,high,1,2148430.0,4,0.0,PREFERRED,135000.0,500000
4938,30,F,other_relative,22,M,low,0,1352976.0,4,2.5,STANDARD,180000.0,500000
4939,62,F,parent,23,F,high,1,3383894.0,3,0.0,PREFERRED,161516.82,500000
4940,56,M,grandparent,20,M,medium,1,2524851.0,4,2.0,STANDARD,180745.53,500000
4941,45,M,other_relative,19,F,high,0,1908564.0,4,1.0,PREFERRED,135000.0,500000
4942,31,M,other,21,F,high,0,2073783.0,3,0.0,PREFERRED,135000.0,500000
4943,42,M,parent,18,M,low,1,3474930.0,3,0.5,PREFERRED,164247.9,0
4944,43,M,parent,20,F,medium,0,2136391.0,4,0.5,PREFERRED,135000.0,500000
4945,46,M,grandparent,20,M,low,1,2544234.0,4,3.0,SUBSTANDARD,253327.01999999996,0
4946,34,M,parent,23,M,low,1,2324224.0,4,0.5,PREFERRED,135000.0,500000
4947,32,M,parent,18,F,medium,1,2060557.0,3,0.0,PREFERRED,135000.0,500000
4948,41,F,other_relative,24,M,high,0,1611040.0,3,0.0,PREFERRED,135000.0,500000
4949,44,M,parent,21,F,high,1,2591734.0,4,0.0,PREFERRED,137752.02,500000
4950,35,F,parent,22,M,medium,1,2860507.0,5,0.0,PREFERRED,145815.21,500000
4951,48,F,other_relative,19,M,medium,0,2368160.0,4,2.0,STANDARD,180000.0,500000
4952,69,M,grandparent,24,M,medium,0,2816748.0,4,5.0,HIGH_RISK,333502.44,500000
4953,69,F,grandparent,19,M,low,0,3245499.0,3,6.5,HIGH_RISK,346364.97,500000
4954,66,F,grandparent,18,M,medium,0,2391910.0,3,4.5,SUBSTANDARD,251999.99999999997,500000
4955,49,M,other,25,M,low,1,2881862.0,4,3.5,SUBSTANDARD,263455.86,500000
4956,57,M,parent,20,F,high,1,2263287.0,4,0.0,PREFERRED,135000.0,500000
4957,54,M,parent,19,M,medium,1,3235398.0,5,1.0,PREFERRED,157061.94,500000
4958,55,M,parent,22,M,low,0,1276488.0,4,4.5,SUBSTANDARD,251999.99999999997,500000
4959,39,F,parent,21,F,low,1,2426366.0,5,2.0,STANDARD,180000.0,0
4960,62,F,parent,18,M,low,0,2941089.0,3,4.0,SUBSTANDARD,265232.67,500000
4961,45,F,parent,21,F,low,1,1873855.0,3,1.5,STANDARD,180000.0,500000
4962,43,M,parent,25,F,low,1,3143632.0,3,0.5,PREFERRED,154308.96,500000
4963,39,M,parent,22,M,medium,0,2672571.0,3,0.0,PREFERRED,140177.13,500000
4964,50,M,grandparent,19,M,high,1,2865526.0,3,0.0,PREFERRED,145965.78,500000
